"ID","...1","ccode","year","country.x","GPCP","GPCP_L","GPCP_L2","GPCP_G","GPCP_G_L","GPCP_G_FL","TOT_100","TOT_100_L","TOT_100_G","country.y","cname","cmark","wars","war","warl","onset","ethonset","durest","aim","casename","ended","ethwar","waryrs","pop","lpop","polity2","gdpen","gdptype","gdpenl","lgdpenl1","lpopl1","region","western","eeurop","lamerica","ssafrica","asia","nafrme","colbrit","colfra","mtnest","lmtnest","elevdiff","Oil","ncontig","ethfrac","ef","plural","second","numlang","relfrac","plurrel","minrelpc","muslim","nwstate","polity2l","instab","anocl","deml","empethfrac","empwarl","emponset","empgdpenl","emplpopl","emplmtnest","empncontig","empolity2l","sdwars","sdonset","colwars","colonset","cowwars","cowonset","cowwarl","sdwarl","colwarl","GDP_G","GDP_G_L","POLITY2L_6","Y_0","Location","Type3","Type1","Type4","Type2","WAR_PRIO","WAR_PRIO_ON","WAR_PRIO_OFF","MINOR_PRIO","MINOR_PRIO_ON","MINOR_PRIO_OFF","ANY_PRIO","ANY_PRIO_ON","ANY_PRIO_OFF","Iccode.data_420","Iccode.data_432","Iccode.data_433","Iccode.data_434","Iccode.data_435","Iccode.data_436","Iccode.data_437","Iccode.data_438","Iccode.data_439","Iccode.data_450","Iccode.data_451","Iccode.data_452","Iccode.data_461","Iccode.data_471","Iccode.data_475","Iccode.data_481","Iccode.data_482","Iccode.data_483","Iccode.data_484","Iccode.data_490","Iccode.data_500","Iccode.data_501","Iccode.data_510","Iccode.data_516","Iccode.data_517","Iccode.data_520","Iccode.data_522","Iccode.data_530","Iccode.data_540","Iccode.data_541","Iccode.data_551","Iccode.data_552","Iccode.data_553","Iccode.data_560","Iccode.data_565","Iccode.data_570","Iccode.data_571","Iccode.data_572","Iccode.data_580","Iccode.data_625","Iccyear.data_420","Iccyear.data_432","Iccyear.data_433","Iccyear.data_434","Iccyear.data_435","Iccyear.data_436","Iccyear.data_437","Iccyear.data_438","Iccyear.data_439","Iccyear.data_450","Iccyear.data_451","Iccyear.data_452","Iccyear.data_461","Iccyear.data_471","Iccyear.data_475","Iccyear.data_481","Iccyear.data_482","Iccyear.data_483","Iccyear.data_484","Iccyear.data_490","Iccyear.data_500","Iccyear.data_501","Iccyear.data_510","Iccyear.data_516","Iccyear.data_517","Iccyear.data_520","Iccyear.data_522","Iccyear.data_530","Iccyear.data_540","Iccyear.data_541","Iccyear.data_551","Iccyear.data_552","Iccyear.data_553","Iccyear.data_560","Iccyear.data_565","Iccyear.data_570","Iccyear.data_571","Iccyear.data_572","Iccyear.data_580","Iccyear.data_625","year_actual"
23,27,420,6,"Gambia",695.338764561086,543.141569479427,671.053051460069,0.280216436439458,-0.190613069566309,0.0485005447558737,91.12,114.6,-0.204886561954625,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,724,6.58479118347168,7,0.800999999046326,0,0.721000015735626,6.58063936233521,6.55250787734985,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,7,0,0,1,0.727814793586731,0,0,0.721000015735626,6.55250787734985,0,0,7,0,0,0,0,0,0,0,0,0,0.110956978591847,-0.1731650996751,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
24,28,420,7,"Gambia",729.063073432175,695.338764561086,543.141569479427,0.0485005447558737,0.280216436439458,0.0362448654285118,94.19,91.12,0.0336918349429323,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,748,6.61740303039551,7,0.768999993801117,0,0.800999999046326,6.68586111068726,6.58479118347168,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,7,0,0,1,0.727814793586731,0,0,0.800999999046326,6.58479118347168,0,0,7,0,0,0,0,0,0,0,0,0,-0.0399500690178628,0.110956978591847,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
25,29,420,8,"Gambia",755.487866417621,729.063073432175,695.338764561086,0.0362448654285118,0.0485005447558737,0.0537951254801497,108.63,94.19,0.15330714513218,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,772,6.64898443222046,7,0.842999994754791,0,0.768999993801117,6.64509105682373,6.61740303039551,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,7,0,0,1,0.727814793586731,0,0,0.768999993801117,6.61740303039551,0,0,7,0,0,0,0,0,0,0,0,0,0.0962288706764445,-0.0399500690178628,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
26,30,420,9,"Gambia",796.129430990288,755.487866417621,729.063073432175,0.0537951254801497,0.0362448654285118,0.109158295927521,110.09,108.63,0.0134401178311701,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,797,6.68085479736328,7,0.852999985218048,0,0.842999994754791,6.73696708679199,6.64898443222046,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,7,0,0,1,0.727814793586731,0,0,0.842999994754791,6.64898443222046,0,0,7,0,0,0,0,0,0,0,0,0,0.0118623849649793,0.0962288706764445,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
27,31,420,10,"Gambia",883.033563014935,796.129430990288,755.487866417621,0.109158295927521,0.0537951254801497,-0.0439597953274996,107.41,110.09,-0.0243437187755473,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,823,6.71295642852783,7,0.804000020027161,0,0.852999985218048,6.74875974655151,6.68085479736328,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,7,0,0,1,0.727814793586731,0,0,0.852999985218048,6.68085479736328,0,0,7,0,0,0,0,0,0,0,0,0,-0.0574442743728323,0.0118623849649793,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
28,32,420,11,"Gambia",844.215588317486,883.033563014935,796.129430990288,-0.0439597953274996,0.109158295927521,-0.22108769803728,101.55,107.41,-0.0545573037892189,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,849,6.74405908584595,7,0.808000028133392,0,0.804000020027161,6.68959903717041,6.71295642852783,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,7,0,0,1,0.727814793586731,0,0,0.804000020027161,6.71295642852783,0,0,7,0,0,0,0,0,0,0,0,0,0.00497513433655955,-0.0574442743728323,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
29,33,420,12,"Gambia",657.569907249184,844.215588317486,883.033563014935,-0.22108769803728,-0.0439597953274996,-0.0199998988061764,101.69,101.55,0.00137863121614969,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,875,6.77422380447388,8,0.799000024795532,0,0.808000028133392,6.69456195831299,6.74405908584595,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,7,0,0,1,0.727814793586731,0,0,0.808000028133392,6.74405908584595,0,0,7,0,0,0,0,0,0,0,0,0,-0.0111386176045706,0.00497513433655955,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
30,34,420,13,"Gambia",644.418575646214,657.569907249184,844.215588317486,-0.0199998988061764,-0.22108769803728,0.136949847007517,104.91,101.69,0.0316648638017504,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,884,6.78445720672607,8,0.788587391376495,2,0.799000024795532,6.6833610534668,6.77422380447388,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,8,0,0,1,0.727814793586731,0,0,0.799000024795532,6.77422380447388,0,0,8,0,0,0,0,0,0,0,0,0,-0.013032081471714,-0.0111386176045706,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
31,35,420,14,"Gambia",732.671600989765,644.418575646214,657.569907249184,0.136949847007517,-0.0199998988061764,0.0731159035355003,104.44,104.91,-0.00448003050233532,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,889,6.7900972366333,8,0.782705068588257,2,0.788999974727631,6.67024326324463,6.78445720672607,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,8,0,0,1,0.727814793586731,0,0,0.788587391376495,6.78445720672607,0,0,8,0,0,0,0,0,0,0,0,0,-0.00797833503295971,-0.013032081471714,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
32,36,420,15,"Gambia",786.241547090933,732.671600989765,644.418575646214,0.0731159035355003,0.136949847007517,0.165957260840779,99.1,104.44,-0.051129835312141,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1039.5400390625,6.94653367996216,8,0.776427626609802,2,0.782999992370605,6.66275596618652,6.7900972366333,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,8,0,0,1,0.727814793586731,0,0,0.782705068588257,6.7900972366333,0,0,8,0,0,0,0,NA,NA,0,0,0,-0.00839382608536786,-0.00797833503295971,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
33,37,420,16,"Gambia",916.724040605361,786.241547090933,732.671600989765,0.165957260840779,0.0731159035355003,-0.122090638819989,99.27,99.1,0.00171543895055501,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1076.2900390625,6.98127508163452,-7,0.751073956489563,2,0.776000022888184,6.65470361709595,6.94653367996216,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,8,0,0,1,0.727814793586731,0,0,0.776427626609802,6.94653367996216,0,0,8,0,0,0,0,NA,NA,NA,0,0,-0.0321212186384333,-0.00839382608536786,1,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
34,38,420,17,"Gambia",804.80061686621,916.724040605361,786.241547090933,-0.122090638819989,0.165957260840779,-0.0348137543247467,100,99.27,0.0073536818777073,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1111,7.01301574707031,-7,0.734025180339813,2,0.750999987125397,6.62150430679321,6.98127508163452,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,-7,1,0,0,0.727814793586731,0,0,0.751073956489563,6.98127508163452,0,0,-7,0,0,0,0,NA,NA,NA,0,0,-0.0226029388503161,-0.0321212186384333,0,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
35,39,420,18,"Gambia",776.782485910226,804.80061686621,916.724040605361,-0.0348137543247467,-0.122090638819989,0.00427134712796327,100.68,100,0.00680000000000007,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1145.88000488281,7.0439281463623,-6,0.727506399154663,2,0.734000027179718,6.59854316711426,7.01301574707031,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,-7,1,0,0,0.727814793586731,0,0,0.734025180339813,7.01301574707031,0,0,-7,0,0,0,0,NA,NA,NA,0,0,-0.00884690433869014,-0.0226029388503161,0,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
36,40,420,19,"Gambia",780.10039355047,776.782485910226,804.80061686621,0.00427134712796327,-0.0348137543247467,0.0297620134610902,100.67,100.68,-9.93245927692205e-05,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1180.88000488281,7.07401514053345,-5,0.740535080432892,2,0.727999985218048,6.58962297439575,7.0439281463623,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,-6,1,0,0,0.727814793586731,0,0,0.727506399154663,7.0439281463623,0,0,-6,0,0,0,0,NA,NA,NA,0,0,0.0172185377326475,-0.00884690433869014,0,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
37,41,420,20,"Gambia",803.317751964321,780.10039355047,776.782485910226,0.0297620134610902,0.00427134712796327,0.258635141942122,102.56,100.67,0.0187742127744115,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1215.93994140625,7.10327243804932,-5,0.754422724246979,2,0.74099999666214,6.60737323760986,7.07401514053345,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,-5,0,1,0,0.727814793586731,0,0,0.740535080432892,7.07401514053345,0,0,-5,0,0,0,0,NA,NA,NA,0,0,0.0181143423013522,0.0172185377326475,0,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
38,42,420,21,"Gambia",1011.08395276824,803.317751964321,780.10039355047,0.258635141942122,0.0297620134610902,-0.128525585792454,98.4131012,102.56,-0.0404338806552262,"GAMBIA","GAMBIA",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.780209481716156,2,0.754000008106232,6.62595272064209,7.10327243804932,6,0,0,0,1,0,0,1,0,0,0,53,0,0,0.727814793586731,0.764078974723816,0.409999996423721,0.180000007152557,10,0.181800007820129,90,9,90,0,-5,0,1,0,0.727814793586731,0,0,0.754422724246979,7.10327243804932,0,0,NA,0,0,0,0,NA,NA,NA,0,0,0.0347605747057653,0.0181143423013522,0,1.03100001811981,"Gambia",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
39,45,432,3,"Mali",314.083249171704,327.136375015078,319.622218188211,-0.0399011752904934,0.0235094946448368,-0.136123103723855,96.6,104.39,-0.0746240061308555,"MALI","MALI",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6733,8.81477642059326,-7,0.512000024318695,0,0.532000005245209,6.2766432762146,8.79330825805664,6,0,0,0,1,0,0,0,1,0.400000005960464,0.336472243070602,1132,0,0,0.778310716152191,0.754351019859314,0.430000007152557,0.150000005960464,16,0.181800007820129,90,9,90,0,-7,0,0,0,0.778310716152191,0,0,0.532000005245209,8.79330825805664,0.336472243070602,0,-7,0,0,0,0,0,0,0,0,0,-0.0375939487393338,-0.0344827474301311,0,0.550999999046326,"Mali",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
40,46,432,4,"Mali",271.329262466779,314.083249171704,327.136375015078,-0.136123103723855,-0.0399011752904934,-0.117184628292194,98.94,96.6,0.0242236024844721,"MALI","MALI",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6883,8.83681011199951,-7,0.523999989032745,0,0.512000024318695,6.2383246421814,8.81477642059326,6,0,0,0,1,0,0,0,1,0.400000005960464,0.336472243070602,1132,0,0,0.778310716152191,0.754351019859314,0.430000007152557,0.150000005960464,16,0.181800007820129,90,9,90,0,-7,0,0,0,0.778310716152191,0,0,0.512000024318695,8.81477642059326,0.336472243070602,0,-7,0,0,0,0,0,0,0,0,0,0.0234374299689113,-0.0375939487393338,0,0.550999999046326,"Mali",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
41,47,432,5,"Mali",239.533643699814,271.329262466779,314.083249171704,-0.117184628292194,-0.136123103723855,-0.020023491942036,107.6,98.94,0.0875277946230038,"MALI","MALI",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7041,8.85950565338135,-7,0.503000020980835,0,0.523999989032745,6.2614917755127,8.83681011199951,6,0,0,0,1,0,0,0,1,0.400000005960464,0.336472243070602,1132,0,0,0.778310716152191,0.754351019859314,0.430000007152557,0.150000005960464,16,0.181800007820129,90,9,90,0,-7,0,0,0,0.778310716152191,0,0,0.523999989032745,8.83681011199951,0.336472243070602,0,-7,0,0,0,0,0,0,0,0,0,-0.0400762757470174,0.0234374299689113,0,0.550999999046326,"Mali",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
42,48,432,6,"Mali",234.737343715345,239.533643699814,271.329262466779,-0.020023491942036,-0.117184628292194,0.185454511254824,112.76,107.6,0.0479553903345726,"MALI","MALI",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7210,8.88322448730469,-7,0.505999982357025,0,0.503000020980835,6.22059011459351,8.85950565338135,6,0,0,0,1,0,0,0,1,0.400000005960464,0.336472243070602,1132,0,0,0.778310716152191,0.754351019859314,0.430000007152557,0.150000005960464,16,0.181800007820129,90,9,90,0,-7,0,0,0,0.778310716152191,0,0,0.503000020980835,8.85950565338135,0.336472243070602,0,-7,0,0,0,0,0,0,0,0,0,0.00596413767605884,-0.0400762757470174,0,0.550999999046326,"Mali",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
43,49,432,7,"Mali",278.27044306733,234.737343715345,239.533643699814,0.185454511254824,-0.020023491942036,0.069936970282156,108.98,112.76,-0.0335225257183398,"MALI","MALI",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7389,8.90774726867676,-7,0.532000005245209,0,0.505999982357025,6.22653675079346,8.88322448730469,6,0,0,0,1,0,0,0,1,0.400000005960464,0.336472243070602,1132,0,0,0.778310716152191,0.754351019859314,0.430000007152557,0.150000005960464,16,0.181800007820129,90,9,90,0,-7,0,0,0,0.778310716152191,0,0,0.505999982357025,8.88322448730469,0.336472243070602,0,-7,0,0,0,0,0,0,0,0,0,0.0513834462346649,0.00596413767605884,0,0.550999999046326,"Mali",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
44,50,432,8,"Mali",297.731834774532,278.27044306733,234.737343715345,0.069936970282156,0.185454511254824,-0.179625611193203,101.36,108.98,-0.0699210864378785,"MALI","MALI",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7579,8.93313694000244,-7,0.550000011920929,0,0.532000005245209,6.2766432762146,8.90774726867676,6,0,0,0,1,0,0,0,1,0.400000005960464,0.336472243070602,1132,0,0,0.778310716152191,0.754351019859314,0.430000007152557,0.150000005960464,16,0.181800007820129,90,9,90,0,-7,0,0,0,0.778310716152191,0,0,0.532000005245209,8.90774726867676,0.336472243070602,0,-7,0,0,0,0,0,0,0,0,0,0.0338345986809223,0.0513834462346649,0,0.550999999046326,"Mali",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
